"id","queue_id","service_id","counter_id","user_id","token_letter","token_number","called_date","started_at","ended_at","waiting_time","served_time","turn_around_time","created_at","updated_at","call_status_id"
"2533","2249","1","2","13","W","21","2024-02-11","2024-02-11 10:57:16","2024-02-11 11:03:27","00:20:21","00:06:11","00:26:32","2024-02-11 10:57:16","2024-02-11 11:03:27","1"
"2534","2251","1","9","4","W","22","2024-02-11","2024-02-11 10:58:13","2024-02-11 11:18:05","00:14:54","00:19:52","00:34:46","2024-02-11 10:58:13","2024-02-11 11:18:05","1"
"2536","2253","1","3","10","W","23","2024-02-11","2024-02-11 11:03:04","2024-02-11 11:09:01","00:15:24","00:05:57","00:21:21","2024-02-11 11:03:04","2024-02-11 11:09:01","1"
"2537","2257","2","4","12","NR","11","2024-02-11","2024-02-11 11:03:15","2024-02-11 11:18:50","00:09:42","00:15:35","00:25:17","2024-02-11 11:03:15","2024-02-11 11:18:50","1"
"2538","2256","2","10","11","NR","10","2024-02-11","2024-02-11 10:59:27","2024-02-11 11:06:04","00:06:12","00:06:37","00:12:49","2024-02-11 11:03:46","2024-02-11 11:06:04","1"
"2539","2254","1","2","13","W","24","2024-02-11","2024-02-11 11:04:30","2024-02-11 11:10:35","00:15:00","00:06:05","00:21:05","2024-02-11 11:04:30","2024-02-11 11:10:35","1"
"2540","2255","1","3","10","W","25","2024-02-11","2024-02-11 11:09:55","2024-02-11 11:14:02","00:20:19","00:04:07","00:24:26","2024-02-11 11:09:55","2024-02-11 11:14:02","1"
"2542","2258","1","2","13","W","26","2024-02-11","2024-02-11 11:10:50","2024-02-11 11:46:27","00:16:43","00:35:37","00:52:20","2024-02-11 11:10:50","2024-02-11 11:46:27","1"
"2543","2260","2","8","15","NR","12","2024-02-11","2024-02-11 11:10:08","2024-02-11 11:12:20","00:11:51","null","null","2024-02-11 11:11:11","2024-02-11 11:12:20","2"
"2544","2259","1","3","10","W","27","2024-02-11","2024-02-11 11:15:20","2024-02-11 11:20:55","00:21:01","00:05:35","00:26:36","2024-02-11 11:15:20","2024-02-11 11:20:55","1"
"2545","2261","1","9","4","W","28","2024-02-11","2024-02-11 11:18:26","2024-02-11 11:23:58","00:19:33","00:05:32","00:25:05","2024-02-11 11:18:26","2024-02-11 11:23:58","1"
"2546","2264","2","4","12","NR","13","2024-02-11","2024-02-11 11:18:59","2024-02-11 11:33:10","00:16:40","00:14:11","00:30:51","2024-02-11 11:18:59","2024-02-11 11:33:10","1"
"2547","2262","1","9","4","W","29","2024-02-11","2024-02-11 11:24:00","2024-02-11 11:27:40","00:23:13","00:03:40","00:26:53","2024-02-11 11:24:00","2024-02-11 11:27:40","1"
"2548","2265","2","3","10","NR","14","2024-02-11","2024-02-11 11:27:04","2024-02-11 11:38:18","00:24:40","00:11:14","00:35:54","2024-02-11 11:27:04","2024-02-11 11:38:18","1"
"2549","2263","1","9","4","W","30","2024-02-11","2024-02-11 11:27:42","2024-02-11 11:41:45","00:26:21","00:14:03","00:40:24","2024-02-11 11:27:42","2024-02-11 11:41:45","1"
"2551","2268","2","10","11","NR","15","2024-02-11","2024-02-11 11:30:08","2024-02-11 11:42:09","00:18:46","00:12:01","00:30:47","2024-02-11 11:30:51","2024-02-11 11:42:09","1"
"2552","2269","2","4","12","NR","16","2024-02-11","2024-02-11 11:33:52","2024-02-11 11:53:28","00:22:20","00:19:36","00:41:56","2024-02-11 11:33:52","2024-02-11 11:53:28","1"
"2553","2266","1","7","8","W","31","2024-02-11","2024-02-11 11:34:16","2024-02-11 11:44:14","00:29:45","00:09:58","00:39:43","2024-02-11 11:34:16","2024-02-11 11:44:14","1"
"2554","2270","2","8","15","NR","17","2024-02-11","2024-02-11 11:38:11","2024-02-11 11:47:30","00:26:26","00:09:19","00:35:45","2024-02-11 11:38:11","2024-02-11 11:47:30","1"
"2555","2274","2","3","10","NR","18","2024-02-11","2024-02-11 11:39:03","2024-02-11 11:52:45","00:22:43","00:13:42","00:36:25","2024-02-11 11:39:03","2024-02-11 11:52:45","1"
"2556","2267","1","9","4","W","32","2024-02-11","2024-02-11 11:41:46","2024-02-11 11:44:52","00:30:32","00:03:06","00:33:38","2024-02-11 11:41:46","2024-02-11 11:44:52","1"
"2558","2271","1","7","8","W","33","2024-02-11","2024-02-11 11:44:34","2024-02-11 11:51:26","00:32:28","00:06:52","00:39:20","2024-02-11 11:44:34","2024-02-11 11:51:26","1"
"2559","2272","1","9","4","W","34","2024-02-11","2024-02-11 11:44:54","2024-02-11 11:46:36","00:32:05","00:01:42","00:33:47","2024-02-11 11:44:54","2024-02-11 11:46:36","1"
"2560","2275","2","10","11","NR","19","2024-02-11","2024-02-11 11:44:08","2024-02-11 12:06:00","00:26:47","00:21:52","00:48:39","2024-02-11 11:45:05","2024-02-11 12:06:00","1"
"2561","2273","1","9","4","W","35","2024-02-11","2024-02-11 11:46:37","2024-02-11 12:29:54","00:32:11","00:43:17","01:15:28","2024-02-11 11:46:37","2024-02-11 12:29:54","1"
"2563","2276","2","8","15","NR","20","2024-02-11","2024-02-11 11:49:06","2024-02-11 11:50:33","00:31:02","null","null","2024-02-11 11:49:06","2024-02-11 11:50:33","2"
"2566","2279","1","3","10","W","37","2024-02-11","2024-02-11 11:53:35","2024-02-11 11:59:04","00:31:03","00:05:29","00:36:32","2024-02-11 11:53:35","2024-02-11 11:59:04","1"
"2567","2281","2","4","12","NR","22","2024-02-11","2024-02-11 11:55:35","2024-02-11 12:10:03","00:31:41","00:14:28","00:46:09","2024-02-11 11:55:35","2024-02-11 12:10:03","1"
"2570","2278","2","8","15","NR","21","2024-02-11","2024-02-11 11:50:41","2024-02-11 11:58:57","00:29:21","null","null","2024-02-11 11:57:27","2024-02-11 11:58:57","2"
"2571","2283","2","8","15","NR","23","2024-02-11","2024-02-11 11:58:59","2024-02-11 12:13:37","00:32:15","00:14:38","00:46:53","2024-02-11 11:58:59","2024-02-11 12:13:37","1"
"2572","2280","1","3","10","W","38","2024-02-11","2024-02-11 12:04:44","2024-02-11 12:10:29","00:41:27","00:05:45","00:47:12","2024-02-11 12:04:44","2024-02-11 12:10:29","1"
"2574","2285","2","4","12","NR","24","2024-02-11","2024-02-11 12:10:28","2024-02-11 12:25:48","00:36:29","00:15:20","00:51:49","2024-02-11 12:11:47","2024-02-11 12:25:48","1"
"2575","2284","1","3","10","W","39","2024-02-11","2024-02-11 12:14:10","2024-02-11 12:18:35","00:45:56","00:04:25","00:50:21","2024-02-11 12:14:10","2024-02-11 12:18:35","1"
"2576","2288","2","8","15","NR","25","2024-02-11","2024-02-11 12:16:16","2024-02-11 12:25:46","00:40:46","00:09:30","00:50:16","2024-02-11 12:16:16","2024-02-11 12:25:46","1"
"2578","2286","1","3","10","W","40","2024-02-11","2024-02-11 12:18:56","2024-02-11 12:33:06","00:44:33","00:14:10","00:58:43","2024-02-11 12:21:52","2024-02-11 12:33:06","1"
"2579","2287","1","7","8","W","41","2024-02-11","2024-02-11 12:22:56","2024-02-11 12:33:30","00:47:40","00:10:34","00:58:14","2024-02-11 12:22:56","2024-02-11 12:33:30","1"
"2580","2289","1","1","5","W","42","2024-02-11","2024-02-11 12:23:38","2024-02-11 12:27:17","00:46:57","00:03:39","00:50:36","2024-02-11 12:23:38","2024-02-11 12:27:17","1"
"2581","2290","1","1","5","W","43","2024-02-11","2024-02-11 12:27:19","2024-02-11 12:30:11","00:48:08","00:02:52","00:51:00","2024-02-11 12:27:19","2024-02-11 12:30:11","1"
"2582","2291","1","9","4","W","44","2024-02-11","2024-02-11 12:30:10","2024-02-11 12:35:00","00:50:47","00:04:50","00:55:37","2024-02-11 12:30:10","2024-02-11 12:35:00","1"
"2583","2292","1","1","5","W","45","2024-02-11","2024-02-11 12:30:12","2024-02-11 12:37:50","00:39:13","00:07:38","00:46:51","2024-02-11 12:30:12","2024-02-11 12:37:50","1"
"2586","2293","2","8","15","NR","26","2024-02-11","2024-02-11 12:33:19","2024-02-11 12:46:57","00:42:00","00:13:38","00:55:38","2024-02-11 12:34:53","2024-02-11 12:46:57","1"
"2587","2295","1","7","8","W","46","2024-02-11","2024-02-11 12:34:59","2024-02-11 12:51:20","00:43:28","00:16:21","00:59:49","2024-02-11 12:34:59","2024-02-11 12:51:20","1"
"2588","2296","1","9","4","W","47","2024-02-11","2024-02-11 12:35:13","2024-02-11 12:39:16","00:43:30","00:04:03","00:47:33","2024-02-11 12:35:13","2024-02-11 12:39:16","1"
"2589","2277","1","2","13","W","36","2024-02-11","2024-02-11 11:46:37","2024-02-11 12:38:05","00:26:54","00:51:28","01:18:22","2024-02-11 12:35:22","2024-02-11 12:38:05","1"
"2590","2298","1","9","4","W","48","2024-02-11","2024-02-11 12:39:20","2024-02-11 12:44:29","00:44:34","00:05:09","00:49:43","2024-02-11 12:39:20","2024-02-11 12:44:29","1"
"2591","2299","1","1","5","W","49","2024-02-11","2024-02-11 12:41:16","2024-02-11 12:41:33","00:46:19","00:00:17","00:46:36","2024-02-11 12:41:16","2024-02-11 12:41:33","1"
"2592","2300","1","9","4","W","50","2024-02-11","2024-02-11 12:44:35","2024-02-11 12:51:39","00:49:31","00:07:04","00:56:35","2024-02-11 12:44:35","2024-02-11 12:51:39","1"
"2593","2301","1","9","4","W","51","2024-02-11","2024-02-11 12:51:40","2024-02-11 12:52:10","00:55:51","00:00:30","00:56:21","2024-02-11 12:51:40","2024-02-11 12:52:10","1"
"2594","2305","1","9","4","W","52","2024-02-11","2024-02-11 12:52:12","2024-02-11 12:57:36","00:49:30","00:05:24","00:54:54","2024-02-11 12:52:12","2024-02-11 12:57:36","1"
"2595","2297","2","8","15","NR","27","2024-02-11","2024-02-11 12:52:27","2024-02-11 13:06:10","00:57:56","00:13:43","01:11:39","2024-02-11 12:52:27","2024-02-11 13:06:10","1"
"2596","2302","2","7","8","NR","28","2024-02-11","2024-02-11 12:53:46","2024-02-11 13:05:01","00:57:15","00:11:15","01:08:30","2024-02-11 12:53:46","2024-02-11 13:05:01","1"
"2597","2306","1","9","4","W","53","2024-02-11","2024-02-11 12:57:37","2024-02-11 13:01:07","00:52:55","00:03:30","00:56:25","2024-02-11 12:57:37","2024-02-11 13:01:07","1"
"2598","2307","1","9","4","W","54","2024-02-11","2024-02-11 13:01:09","2024-02-11 13:04:49","00:56:11","00:03:40","00:59:51","2024-02-11 13:01:09","2024-02-11 13:04:49","1"
"2599","2303","2","10","11","NR","29","2024-02-11","2024-02-11 13:03:48","2024-02-11 13:17:04","01:05:31","00:13:16","01:18:47","2024-02-11 13:03:48","2024-02-11 13:17:04","1"
"2600","2308","1","9","4","W","55","2024-02-11","2024-02-11 13:05:04","2024-02-11 13:08:34","00:58:46","00:03:30","01:02:16","2024-02-11 13:05:04","2024-02-11 13:08:34","1"
"2601","2304","2","7","8","NR","30","2024-02-11","2024-02-11 13:05:06","2024-02-11 13:16:34","01:06:38","00:11:28","01:18:06","2024-02-11 13:05:06","2024-02-11 13:16:34","1"
"2602","2309","1","9","4","W","56","2024-02-11","2024-02-11 13:08:36","2024-02-11 13:12:07","00:59:39","00:03:31","01:03:10","2024-02-11 13:08:36","2024-02-11 13:12:07","1"
"2603","2310","1","9","4","W","57","2024-02-11","2024-02-11 13:12:09","2024-02-11 13:17:27","00:58:46","00:05:18","01:04:04","2024-02-11 13:12:09","2024-02-11 13:17:27","1"
"2604","2314","2","2","13","NR","31","2024-02-11","2024-02-11 13:12:37","2024-02-11 13:27:51","00:52:43","00:15:14","01:07:57","2024-02-11 13:12:37","2024-02-11 13:27:51","1"
"2605","2311","1","3","10","W","58","2024-02-11","2024-02-11 13:15:18","2024-02-11 13:18:40","01:01:47","00:03:22","01:05:09","2024-02-11 13:15:18","2024-02-11 13:18:40","1"
"2606","2282","3","4","12","T","1","2024-02-11","2024-02-11 13:17:55","2024-02-11 13:18:39","01:53:53","null","null","2024-02-11 13:17:55","2024-02-11 13:18:39","2"
"2607","2294","3","4","12","T","2","2024-02-11","2024-02-11 13:18:43","2024-02-11 13:29:13","01:27:23","00:10:30","01:37:53","2024-02-11 13:18:43","2024-02-11 13:29:13","1"
"2609","2312","1","9","4","W","59","2024-02-11","2024-02-11 13:19:33","2024-02-11 13:21:28","01:03:18","00:01:55","01:05:13","2024-02-11 13:19:33","2024-02-11 13:21:28","1"
"2610","2321","2","7","8","NR","32","2024-02-11","2024-02-11 13:19:16","2024-02-11 13:33:28","00:12:01","00:14:12","00:26:13","2024-02-11 13:19:45","2024-02-11 13:33:28","1"
"2611","2322","2","3","10","NR","33","2024-02-11","2024-02-11 13:20:18","2024-02-11 13:34:18","00:12:43","00:14:00","00:26:43","2024-02-11 13:20:18","2024-02-11 13:34:18","1"
"2612","2324","2","10","11","NR","34","2024-02-11","2024-02-11 13:20:27","2024-02-11 13:36:01","00:11:53","00:15:34","00:27:27","2024-02-11 13:20:27","2024-02-11 13:36:01","1"
"2615","2313","1","9","4","W","60","2024-02-11","2024-02-11 13:21:29","2024-02-11 13:22:45","01:02:52","null","null","2024-02-11 13:22:30","2024-02-11 13:22:45","2"
"2618","2315","1","9","4","W","61","2024-02-11","2024-02-11 13:22:46","2024-02-11 13:27:34","01:00:39","00:04:48","01:05:27","2024-02-11 13:23:13","2024-02-11 13:27:34","1"
"2619","2316","1","9","4","W","62","2024-02-11","2024-02-11 13:28:42","2024-02-11 13:31:13","01:06:22","00:02:31","01:08:53","2024-02-11 13:28:42","2024-02-11 13:31:13","1"
"2620","2330","3","4","12","T","3","2024-02-11","2024-02-11 13:29:30","2024-02-11 13:43:39","00:16:24","00:14:09","00:30:33","2024-02-11 13:29:30","2024-02-11 13:43:39","1"
"2621","2317","1","9","4","W","63","2024-02-11","2024-02-11 13:31:31","2024-02-11 13:33:16","01:07:35","00:01:45","01:09:20","2024-02-11 13:31:31","2024-02-11 13:33:16","1"
"2624","2326","2","7","8","NR","35","2024-02-11","2024-02-11 13:33:39","2024-02-11 13:53:13","00:23:03","00:19:34","00:42:37","2024-02-11 13:33:39","2024-02-11 13:53:13","1"
"2626","2318","1","9","4","W","64","2024-02-11","2024-02-11 13:33:18","2024-02-11 13:34:13","00:59:48","null","null","2024-02-11 13:34:00","2024-02-11 13:34:13","2"
"2627","2327","2","3","10","NR","36","2024-02-11","2024-02-11 13:34:29","2024-02-11 13:50:48","00:22:27","00:16:19","00:38:46","2024-02-11 13:34:29","2024-02-11 13:50:48","1"
"2628","2331","2","2","13","NR","37","2024-02-11","2024-02-11 13:34:31","2024-02-11 13:50:04","00:20:47","00:15:33","00:36:20","2024-02-11 13:34:31","2024-02-11 13:50:04","1"
"2629","2333","2","10","11","NR","38","2024-02-11","2024-02-11 13:36:31","2024-02-11 13:51:55","00:20:27","00:15:24","00:35:51","2024-02-11 13:36:31","2024-02-11 13:51:55","1"
"2631","2319","1","9","4","W","65","2024-02-11","2024-02-11 13:37:06","2024-02-11 13:40:10","01:03:05","00:03:04","01:06:09","2024-02-11 13:37:23","2024-02-11 13:40:10","1"
"2635","2320","1","9","4","W","66","2024-02-11","2024-02-11 13:40:11","2024-02-11 13:41:04","01:05:45","null","null","2024-02-11 13:40:48","2024-02-11 13:41:04","2"
"2636","2323","1","9","4","W","67","2024-02-11","2024-02-11 13:41:06","2024-02-11 13:43:04","00:33:21","00:01:58","00:35:19","2024-02-11 13:41:06","2024-02-11 13:43:04","1"
"2637","2325","1","9","4","W","68","2024-02-11","2024-02-11 13:43:20","2024-02-11 13:46:30","00:34:16","00:03:10","00:37:26","2024-02-11 13:43:20","2024-02-11 13:46:30","1"
"2638","2337","3","4","12","T","4","2024-02-11","2024-02-11 13:44:31","2024-02-11 13:45:03","00:25:19","null","null","2024-02-11 13:44:31","2024-02-11 13:45:03","2"
"2639","2328","1","9","4","W","69","2024-02-11","2024-02-11 13:46:32","2024-02-11 13:49:05","00:33:59","00:02:33","00:36:32","2024-02-11 13:46:32","2024-02-11 13:49:05","1"
"2641","2329","1","9","4","W","70","2024-02-11","2024-02-11 13:49:07","2024-02-11 13:49:29","00:36:22","null","null","2024-02-11 13:49:19","2024-02-11 13:49:29","2"
"2642","2332","1","9","4","W","71","2024-02-11","2024-02-11 13:49:30","2024-02-11 13:53:31","00:34:36","00:04:01","00:38:37","2024-02-11 13:49:30","2024-02-11 13:53:31","1"
"2643","2335","2","2","13","NR","39","2024-02-11","2024-02-11 13:51:45","2024-02-11 14:10:42","00:33:10","00:18:57","00:52:07","2024-02-11 13:51:45","2024-02-11 14:10:42","1"
"2644","2334","1","1","5","W","72","2024-02-11","2024-02-11 13:52:05","2024-02-11 13:53:13","00:33:48","null","null","2024-02-11 13:52:05","2024-02-11 13:53:13","2"
"2645","2336","2","10","11","NR","40","2024-02-11","2024-02-11 13:52:34","2024-02-11 14:09:04","00:33:41","00:16:30","00:50:11","2024-02-11 13:52:34","2024-02-11 14:09:04","1"
"2646","2338","2","3","10","NR","41","2024-02-11","2024-02-11 13:53:11","2024-02-11 14:05:52","00:33:35","00:12:41","00:46:16","2024-02-11 13:53:11","2024-02-11 14:05:52","1"
"2648","2339","1","9","4","W","73","2024-02-11","2024-02-11 13:53:32","2024-02-11 13:56:09","00:33:39","00:02:37","00:36:16","2024-02-11 13:53:51","2024-02-11 13:56:09","1"
"2649","2342","2","7","8","NR","42","2024-02-11","2024-02-11 13:54:31","2024-02-11 14:08:59","00:29:37","00:14:28","00:44:05","2024-02-11 13:54:31","2024-02-11 14:08:59","1"
"2650","2343","2","4","12","NR","43","2024-02-11","2024-02-11 13:54:35","2024-02-11 14:10:07","00:26:13","00:15:32","00:41:45","2024-02-11 13:54:35","2024-02-11 14:10:07","1"
"2651","2340","1","9","4","W","74","2024-02-11","2024-02-11 13:56:11","2024-02-11 13:58:27","00:33:42","00:02:16","00:35:58","2024-02-11 13:56:11","2024-02-11 13:58:27","1"
"2652","2341","1","9","4","W","75","2024-02-11","2024-02-11 13:58:29","2024-02-11 14:03:45","00:34:30","00:05:16","00:39:46","2024-02-11 13:58:29","2024-02-11 14:03:45","1"
"2656","2345","1","9","4","W","76","2024-02-11","2024-02-11 14:05:26","2024-02-11 14:11:39","00:29:25","00:06:13","00:35:38","2024-02-11 14:05:43","2024-02-11 14:11:39","1"
"2657","2344","2","8","15","NR","44","2024-02-11","2024-02-11 14:01:38","2024-02-11 14:19:49","00:26:50","00:18:11","00:45:01","2024-02-11 14:05:45","2024-02-11 14:19:49","1"
"2658","2347","2","3","10","NR","45","2024-02-11","2024-02-11 14:05:59","2024-02-11 14:19:53","00:29:31","00:13:54","00:43:25","2024-02-11 14:05:59","2024-02-11 14:19:53","1"
"2660","2348","2","7","8","NR","46","2024-02-11","2024-02-11 14:09:22","2024-02-11 14:29:48","00:31:30","00:20:26","00:51:56","2024-02-11 14:09:39","2024-02-11 14:29:48","1"
"2661","2350","2","4","12","NR","47","2024-02-11","2024-02-11 14:10:15","2024-02-11 14:11:10","00:29:53","null","null","2024-02-11 14:10:15","2024-02-11 14:11:10","2"
"2662","2353","2","10","11","NR","48","2024-02-11","2024-02-11 14:10:16","2024-02-11 14:19:58","00:26:21","00:09:42","00:36:03","2024-02-11 14:10:16","2024-02-11 14:19:58","1"
"2663","2356","2","2","13","NR","49","2024-02-11","2024-02-11 14:10:44","2024-02-11 14:25:48","00:19:53","00:15:04","00:34:57","2024-02-11 14:10:44","2024-02-11 14:25:48","1"
"2664","2357","2","4","12","NR","50","2024-02-11","2024-02-11 14:11:15","2024-02-11 14:21:52","00:16:51","00:10:37","00:27:28","2024-02-11 14:11:15","2024-02-11 14:21:52","1"
"2667","2346","1","9","4","W","77","2024-02-11","2024-02-11 14:11:41","2024-02-11 14:13:11","00:35:27","null","null","2024-02-11 14:12:27","2024-02-11 14:13:11","2"
"2669","2349","1","9","4","W","78","2024-02-11","2024-02-11 14:13:13","2024-02-11 14:13:58","00:33:58","null","null","2024-02-11 14:13:26","2024-02-11 14:13:58","2"
"2670","2351","1","9","4","W","79","2024-02-11","2024-02-11 14:14:19","2024-02-11 14:16:29","00:33:02","00:02:10","00:35:12","2024-02-11 14:14:19","2024-02-11 14:16:29","1"
"2671","2352","1","9","4","W","80","2024-02-11","2024-02-11 14:16:31","2024-02-11 14:19:36","00:33:38","00:03:05","00:36:43","2024-02-11 14:16:31","2024-02-11 14:19:36","1"
"2673","2354","1","9","4","W","81","2024-02-11","2024-02-11 14:19:48","2024-02-11 14:28:27","00:35:08","00:08:39","00:43:47","2024-02-11 14:19:57","2024-02-11 14:28:27","1"
"2675","2358","2","10","11","NR","51","2024-02-11","2024-02-11 14:20:38","2024-02-11 14:32:09","00:25:16","00:11:31","00:36:47","2024-02-11 14:21:15","2024-02-11 14:32:09","1"
"2676","2359","2","3","10","NR","52","2024-02-11","2024-02-11 14:21:33","2024-02-11 14:35:01","00:24:37","00:13:28","00:38:05","2024-02-11 14:21:33","2024-02-11 14:35:01","1"
"2677","2360","2","4","12","NR","53","2024-02-11","2024-02-11 14:22:08","2024-02-11 14:33:24","00:24:44","00:11:16","00:36:00","2024-02-11 14:22:08","2024-02-11 14:33:24","1"
"2678","2361","2","8","15","NR","54","2024-02-11","2024-02-11 14:23:13","2024-02-11 14:38:42","00:24:29","00:15:29","00:39:58","2024-02-11 14:23:13","2024-02-11 14:38:42","1"
"2679","2362","2","2","13","NR","55","2024-02-11","2024-02-11 14:28:26","2024-02-11 14:45:46","00:27:51","00:17:20","00:45:11","2024-02-11 14:28:26","2024-02-11 14:45:46","1"
"2682","2364","2","7","8","NR","56","2024-02-11","2024-02-11 14:30:39","2024-02-11 14:43:44","00:26:27","00:13:05","00:39:32","2024-02-11 14:31:16","2024-02-11 14:43:44","1"
"2683","2355","1","9","4","W","82","2024-02-11","2024-02-11 14:32:51","2024-02-11 14:40:37","00:47:09","00:07:46","00:54:55","2024-02-11 14:32:51","2024-02-11 14:40:37","1"
"2684","2365","2","4","12","NR","57","2024-02-11","2024-02-11 14:34:08","2024-02-11 14:49:52","00:25:58","00:15:44","00:41:42","2024-02-11 14:34:08","2024-02-11 14:49:52","1"
"2685","2367","2","3","10","NR","58","2024-02-11","2024-02-11 14:35:52","2024-02-11 14:49:49","00:26:23","00:13:57","00:40:20","2024-02-11 14:35:52","2024-02-11 14:49:49","1"
"2687","2368","2","10","11","NR","59","2024-02-11","2024-02-11 14:36:25","2024-02-11 14:47:15","00:26:41","00:10:50","00:37:31","2024-02-11 14:37:00","2024-02-11 14:47:15","1"
